Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Weslei Kellisson Silva Costa,Amazon School - Escola de Jiu Jitsu,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Rooster,2,Jailson Alves Santos,The Brothers BJJ Brasil,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Rooster,3,Denis Gerrit Lee Beenen,Open Mat Mixed Martial Arts,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Rooster,3,Sergio Felipe de Souza Silva,FLOWGI,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,1,Kennedy Guilherme da Silva,CT MR,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,2,Lucas Tomas Canto,Cohab Chile,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,3,Aniel  Bonifacio Candido,GF Team,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light-Feather,3,Fabián Esteban Videla Crisostomo,De La Riva JJ,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,1,Kauã Gabriel de Araujo Barbosa,Melqui Galvão Jiu-Jitsu,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,2,Henrique Durans Cordeiro,Pirâmide Grappling Association,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,3,Bernardo Mastrangelo Cavalcanti de Albuquerque,Nova União,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Feather,3,Federico Tomas Cacho,Nova União,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,1,Yonathan Ernesto Cárdenas Macias,Ares BJJ,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
Adult,Male,Black,Light,2,Matheus Ramos Silva Galvão,Soul Fighters Texas,2025,Campeonato Brasileiro de Jiu-Jitsu Sem Kimono 
