Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Feather,1,Maxmiliano Oliveira Campos,CheckMat,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Gabriel Marangoni de Oliveira,CheckMat,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Cristofer Martin Barrios,Icon Jiu-Jitsu Team,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Simone Franceschini,Cyclone,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Theodoro Gabriel Canal Almeida,GF Team,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Andrew Paul Roberts,Andy Roberts BJJ,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Maciej Grzegorz Polok,Gracie Barra,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Michael Alexandre Langhi,Alliance SP,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Matheus Carmona Pequeno de Barros,Akxe BJJ,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Nic Ruben Nikolaisen,Frontline Academy,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Oliver Leys Geddes,Roger Gracie Academy,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Eduardo Rios,Frontline Academy,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Lucio Sergio dos Santos,Gracie Barra,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Clark Rouson Gracie,Clark Gracie Team,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Maximiliano de Figueiredo Carvalho,Gracie Barra,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Dimitrius Soares Souza,Alliance SP,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Renato Tavares de Moraes,Frontline Academy,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Alfredo Merelo Aguilera,Brasa,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Marcelo da Silva Bernardo,United BJJ,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Bernardo Augusto Rocha de Faria,Alliance,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Thiago Jorge Borges,Cia Paulista - International,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Igor Silva,GF Team,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,John Michael C Dequick,Malicia Team,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Bernardo Augusto Rocha de Faria,Alliance,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,Dimitrius Soares Souza,Alliance SP,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Maximiliano de Figueiredo Carvalho,Gracie Barra,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Renato Tavares de Moraes,Frontline Academy,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Middle,1,Esther Huong Tang,Team Lagarto,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,1,Esther Huong Tang,Team Lagarto,2012,European IBJJF Jiu-Jitsu No-Gi Championship 
